date,ACAD,ACHC,ACOR,ADUS,AERI,AGIO,AIMT,AKCA,AKRX,ALDR,ALEC,ALLK,ALLO,AMAG,AMED,AMEH,AMPH,ANAB,ANGO,ANIP
2009-09-03,2.03,2.7056,21.52,,,,,,1.25,,,,,42.75,34.04,0.3,,,13.06,67.32
2009-09-04,2.03,2.7056,21.7,,,,,,1.22,,,,,42.9,35.0,0.3,,,13.29,68.4
2009-09-08,1.97,2.6881,21.61,,,,,,1.54,,,,,43.06,35.83,0.4,,,13.17,66.96
2009-09-09,1.94,2.7056,21.66,,,,,,1.32,,,,,43.7,36.71,0.4,,,13.42,66.96
2009-09-10,1.95,2.7754,22.81,,,,,,1.39,,,,,40.59,38.84,0.4,,,13.64,67.68
2009-09-11,1.9301,2.6009,23.49,,,,,,1.33,,,,,40.18,39.55,0.4,,,13.74,68.76
2009-09-14,1.89,2.566,24.2,,,,,,1.37,,,,,39.95,39.45,0.4,,,13.87,70.56
2009-09-15,1.86,2.3739,25.07,,,,,,1.36,,,,,40.08,38.88,0.4,,,13.71,70.2
2009-09-16,1.94,2.6183,25.15,,,,,,1.34,,,,,42.61,43.8,0.4,,,13.83,69.48
2009-09-17,1.92,2.531,25.05,,,,,,1.37,,,,,43.96,42.26,0.4,,,13.74,71.64
2009-09-18,1.94,2.6707,24.67,,,,,,1.32,,,,,44.54,42.73,0.4,,,14.02,71.28
2009-09-21,1.9,2.5834,24.48,,,,,,1.32,,,,,46.0,43.41,0.4,,,13.69,72.0
2009-09-22,1.91,2.5834,24.39,,,,,,1.34,,,,,47.27,45.25,0.4,,,13.49,72.0
2009-09-23,1.85,2.566,24.24,,,,,,1.26,,,,,45.88,45.78,0.4,,,13.75,70.56
2009-09-24,1.81,2.566,23.77,,,,,,1.32,,,,,44.83,44.06,0.4,,,13.69,68.4
2009-09-25,1.75,2.4438,23.56,,,,,,1.35,,,,,44.39,42.85,0.4,,,13.83,68.4
2009-09-28,1.8,2.339,23.81,,,,,,1.42,,,,,45.65,44.37,0.4,,,14.12,69.48
2009-09-29,1.73,2.1819,23.6,,,,,,1.4,,,,,45.15,43.52,0.4,,,13.95,69.84
2009-09-30,1.71,2.1296,23.28,,,,,,1.37,,,,,43.68,43.63,0.4,,,13.78,71.28
2009-10-01,1.58,2.0947,22.26,,,,,,1.37,,,,,41.87,42.75,0.4,,,13.75,68.4
2009-10-02,1.65,2.339,22.63,,,,,,1.27,,,,,41.14,41.72,0.4,,,13.8,66.24
2009-10-05,1.65,2.2343,22.58,,,,,,1.23,,,,,40.18,42.65,0.4,,,14.01,65.88
2009-10-06,1.9,2.0772,22.92,,,,,,1.26,,,,,39.41,42.88,0.4,,,13.85,64.44
2009-10-07,1.82,2.0248,22.95,,,,,,1.33,,,,,39.0,42.23,0.4,,,14.31,63.36
2009-10-08,1.79,1.8852,22.28,,,,,,1.27,,,,,36.96,43.1,0.4,,,14.61,63.36
2009-10-09,1.77,1.9725,17.52,,,,,,1.3,,,,,36.72,44.04,0.4,,,14.82,63.72
2009-10-12,1.72,2.0772,17.23,,,,,,1.3,,,,,36.22,44.98,0.4,,,14.89,66.6
2009-10-13,1.8,2.1645,16.74,,,,,,1.3,,,,,35.86,44.47,0.4,,,14.64,65.52
2009-10-14,1.89,2.2692,16.74,,,,,,1.44,,,,,36.31,44.84,0.4,,,14.73,65.52
2009-10-15,1.82,2.2518,24.65,,,,,,1.43,,,,,35.92,41.728,0.4,,,14.72,70.56
2009-10-16,1.78,2.0947,24.9,,,,,,1.55,,,,,35.51,41.59,0.7,,,14.88,72.0
2009-10-19,1.74,2.1296,24.46,,,,,,1.56,,,,,35.91,41.33,0.7,,,15.11,70.92
2009-10-20,1.65,2.1645,23.67,,,,,,1.54,,,,,36.02,42.65,0.7,,,15.11,71.64
2009-10-21,1.66,2.0772,23.68,,,,,,1.46,,,,,36.12,42.69,0.7,,,14.93,65.16
2009-10-22,1.62,2.147,23.81,,,,,,1.54,,,,,36.73,43.33,0.4,,,15.09,65.16
2009-10-23,1.6,2.1819,23.3,,,,,,1.51,,,,,36.0,42.38,0.4,,,15.14,65.16
2009-10-26,1.5,2.0074,22.77,,,,,,1.51,,,,,34.33,43.11,0.4,,,15.46,60.84
2009-10-27,1.48,2.0074,22.7,,,,,,1.51,,,,,34.79,40.38,0.4,,,15.76,58.68
2009-10-28,1.32,1.8328,21.96,8.49,,,,,1.45,,,,,34.35,40.67,0.4,,,15.26,54.0
2009-10-29,1.36,1.7979,22.55,9.0,,,,,1.49,,,,,38.32,41.68,0.5,,,15.46,57.96
2009-10-30,1.3,1.7805,21.73,9.15,,,,,1.45,,,,,37.78,39.79,1.0,,,15.1,54.72
2009-11-02,1.31,1.8328,21.99,8.64,,,,,1.5,,,,,39.82,40.58,1.0,,,15.1,55.44
2009-11-03,1.31,2.0074,22.77,8.47,,,,,1.53,,,,,42.11,41.25,1.0,,,15.16,60.84
2009-11-04,1.28,2.0597,22.75,8.4,,,,,1.66,,,,,40.54,40.78,1.0,,,14.73,55.44
2009-11-05,1.4,2.0947,23.46,8.4,,,,,1.61,,,,,42.55,41.14,1.0,,,14.75,62.64
2009-11-06,1.33,2.0597,23.78,8.505,,,,,1.54,,,,,44.82,39.96,1.0,,,14.46,63.36
2009-11-09,1.39,1.9201,23.98,8.41,,,,,1.55,,,,,43.81,40.5,1.0,,,14.68,62.64
2009-11-10,1.58,1.8328,24.0,7.99,,,,,1.61,,,,,43.32,39.92,1.0,,,14.51,58.32
2009-11-11,1.51,1.9026,24.12,7.95,,,,,1.58,,,,,43.74,39.44,1.0,,,14.64,60.84
2009-11-12,1.39,1.9201,23.54,8.4,,,,,1.6,,,,,43.4,38.48,0.5,,,14.61,58.68
2009-11-13,1.45,1.9201,23.42,8.03,,,,,1.58,,,,,42.44,39.15,0.6,,,14.99,59.04
2009-11-16,1.45,1.8677,23.9,8.025,,,,,1.62,,,,,41.92,38.87,0.6,,,15.55,56.88
2009-11-17,1.4,1.9201,24.28,7.7,,,,,1.72,,,,,41.04,38.31,0.6,,,15.48,57.6
2009-11-18,1.36,1.9201,23.91,7.85,,,,,1.67,,,,,40.06,38.02,0.5,,,15.59,56.52
2009-11-19,1.42,1.9201,23.65,8.06,,,,,1.6,,,,,39.81,37.48,0.5,,,15.75,57.6
2009-11-20,1.33,2.0248,23.9,8.0,,,,,1.61,,,,,39.75,37.69,0.7,,,15.72,56.52
2009-11-23,1.34,1.9376,24.26,8.15,,,,,1.61,,,,,39.1,38.97,0.7,,,15.99,55.8
2009-11-24,1.32,1.955,24.3,8.16,,,,,1.61,,,,,39.26,39.25,0.7,,,16.19,54.36
2009-11-25,1.35,1.763,24.37,8.14,,,,,1.58,,,,,38.39,39.3,0.7,,,16.16,54.0
2009-11-27,1.29,1.7455,24.13,8.03,,,,,1.58,,,,,37.8,38.19,0.7,,,15.91,54.0
2009-11-30,1.23,1.9376,24.08,8.25,,,,,1.62,,,,,37.39,37.04,0.7,,,15.55,52.56
2009-12-01,1.23,1.9899,24.6,8.34,,,,,1.68,,,,,37.99,37.64,0.7,,,15.61,51.12
2009-12-02,1.21,1.9201,24.75,8.06,,,,,1.67,,,,,38.31,37.87,0.7,,,15.64,51.48
2009-12-03,1.18,2.0074,24.01,8.1,,,,,1.61,,,,,38.09,37.82,0.7,,,15.47,51.48
2009-12-04,1.21,1.8852,24.31,8.31,,,,,1.71,,,,,38.49,38.3,0.7,,,15.63,51.84
2009-12-07,1.21,1.9026,24.18,8.22,,,,,1.79,,,,,38.2,38.95,0.7,,,15.73,51.48
2009-12-08,1.19,1.8328,23.93,8.35,,,,,1.87,,,,,38.2,38.01,0.7,,,15.77,51.12
2009-12-09,1.19,1.8154,23.79,8.2,,,,,1.84,,,,,38.85,41.22,0.5,,,15.86,50.04
2009-12-10,1.18,1.7281,24.19,8.3,,,,,1.85,,,,,38.74,40.47,0.5,,,15.64,49.68
2009-12-11,1.178,1.8328,24.22,8.26,,,,,1.87,,,,,37.1,40.62,0.5,,,15.67,49.68
2009-12-14,1.18,1.8852,24.4,8.35,,,,,1.88,,,,,36.25,44.43,0.5,,,15.76,50.4
2009-12-15,1.34,1.8852,24.15,8.55,,,,,1.85,,,,,37.2,46.94,0.5,,,15.58,49.68
2009-12-16,1.4,1.9725,24.27,8.57,,,,,1.87,,,,,38.09,45.65,0.5,,,15.62,50.04
2009-12-17,1.3,1.8852,24.29,8.55,,,,,1.87,,,,,37.56,45.2,0.5,,,15.51,49.68
2009-12-18,1.34,1.8852,25.06,8.0,,,,,1.81,,,,,37.64,45.26,0.6,,,15.28,48.6
2009-12-21,1.37,1.8328,25.2,8.09,,,,,1.87,,,,,39.0,45.44,0.6,,,15.58,50.4
2009-12-22,1.38,1.8328,25.34,8.46,,,,,1.91,,,,,39.25,46.21,0.6,,,15.49,51.84
2009-12-23,1.35,1.9026,25.63,8.61,,,,,1.86,,,,,39.09,47.56,0.6,,,15.59,51.48
2009-12-24,1.35,1.9201,25.83,8.727,,,,,1.87,,,,,39.09,49.84,0.6,,,15.63,51.48
2009-12-28,1.33,1.8852,25.5,9.1,,,,,1.84,,,,,38.56,50.34,0.6,,,15.73,50.4
2009-12-29,1.35,1.8154,25.4,9.01,,,,,1.82,,,,,38.34,50.12,0.6,,,15.82,50.04
2009-12-30,1.29,1.8154,25.5,9.01,,,,,1.85,,,,,38.3,49.5,0.6,,,16.28,50.4
2009-12-31,1.32,1.9725,25.2,9.2,,,,,1.79,,,,,38.03,48.6,0.7,,,16.05,52.2
2010-01-04,1.36,2.0074,25.45,9.32,,,,,1.87,,,,,38.39,50.55,0.7,,,16.25,55.8
2010-01-05,1.34,2.0074,25.98,9.04,,,,,1.82,,,,,39.72,51.96,0.7,,,15.96,55.7316
2010-01-06,1.33,1.8503,25.95,9.31,,,,,1.78,,,,,40.24,49.71,0.5,,,16.7,55.8
2010-01-07,1.37,1.955,25.69,9.51,,,,,1.72,,,,,40.16,50.55,1.0,,,16.49,57.6
2010-01-08,1.44,1.9899,26.27,9.47,,,,,1.65,,,,,40.44,50.12,1.0,,,16.78,57.6
2010-01-11,1.47,1.955,26.24,9.5,,,,,1.73,,,,,48.36,51.5,1.0,,,16.89,63.0
2010-01-12,1.41,1.9725,26.37,9.24,,,,,1.75,,,,,49.98,51.25,1.0,,,16.75,61.2
2010-01-13,1.4,2.0074,25.96,9.32,,,,,1.79,,,,,50.04,51.31,1.0,,,16.79,60.84
2010-01-14,1.55,2.0597,25.95,9.09,,,,,1.79,,,,,51.32,54.45,1.1,,,16.8,63.0
2010-01-15,1.45,2.0423,25.26,9.31,,,,,1.75,,,,,49.56,53.26,1.1,,,16.97,62.64
2010-01-19,1.39,2.0074,26.02,9.72,,,,,1.75,,,,,49.99,57.82,1.1,,,17.22,61.2
2010-01-20,1.37,2.0772,25.5,9.63,,,,,1.77,,,,,49.28,59.87,1.1,,,17.58,59.04
2010-01-21,1.38,2.0423,25.62,9.57,,,,,1.7,,,,,47.89,57.97,1.1,,,17.29,59.04
2010-01-22,1.34,2.0947,28.12,8.76,,,,,1.63,,,,,45.44,56.6,1.1,,,16.7,59.04
2010-01-25,1.3,2.1645,27.97,8.87,,,,,1.66,,,,,45.4,56.23,1.1,,,16.5,57.6
2010-01-26,1.25,2.1645,27.48,9.0,,,,,1.63,,,,,45.08,57.18,1.1,,,16.48,56.16
2010-01-27,1.27,2.1296,28.32,8.76,,,,,1.66,,,,,43.88,57.91,1.1,,,16.62,54.72
2010-01-28,1.3,2.1296,27.56,8.82,,,,,1.63,,,,,44.7,55.68,1.1,,,16.3,56.88
2010-01-29,1.25,2.1296,27.98,8.82,,,,,1.59,,,,,43.98,54.95,0.8,,,16.05,55.08
2010-02-01,1.35,2.2692,29.09,8.78,,,,,1.56,,,,,44.33,57.07,0.8,,,16.13,56.88
2010-02-02,1.4,2.3041,30.42,8.59,,,,,1.56,,,,,44.28,58.83,1.3,,,16.11,55.8
2010-02-03,1.46,2.3216,31.0,8.5,,,,,1.5,,,,,45.25,57.7,1.3,,,16.16,56.16
2010-02-04,1.36,2.2343,30.63,8.4295,,,,,1.45,,,,,38.12,54.61,1.3,,,15.94,54.0
2010-02-05,1.38,2.147,30.62,8.38,,,,,1.33,,,,,37.77,52.8,1.3,,,15.86,54.0
2010-02-08,1.27,2.1121,29.92,8.63,,,,,1.36,,,,,36.67,53.83,1.1,,,16.01,51.84
2010-02-09,1.3,2.2518,29.99,8.31,,,,,1.49,,,,,36.08,55.26,0.9,,,16.01,54.0
2010-02-10,1.28,2.2343,29.76,8.23,,,,,1.47,,,,,36.74,56.18,0.9,,,16.39,53.28
2010-02-11,1.28,2.339,30.58,8.4,,,,,1.48,,,,,37.65,57.14,0.9,,,16.44,57.24
2010-02-12,1.39,2.3739,31.31,8.44,,,,,1.51,,,,,38.41,58.43,0.9,,,16.41,59.76
2010-02-16,1.34,2.2867,31.3,8.745,,,,,1.59,,,,,37.71,59.8,0.9,,,16.49,60.48
2010-02-17,1.33,2.3041,31.91,8.71,,,,,1.66,,,,,38.35,58.88,0.9,,,16.54,57.24
2010-02-18,1.34,2.2343,31.94,8.45,,,,,1.63,,,,,38.5,60.14,1.1,,,16.6,60.48
2010-02-19,1.32,2.2692,31.71,8.3985,,,,,1.55,,,,,38.08,60.4,1.1,,,16.43,65.8764
2010-02-22,1.31,2.2168,31.77,8.1499,,,,,1.46,,,,,38.37,60.04,0.9,,,16.53,61.2
2010-02-23,1.31,2.1296,30.8,8.1,,,,,1.45,,,,,37.57,59.18,0.9,,,16.48,60.48
2010-02-24,1.27,2.2343,30.67,8.0,,,,,1.48,,,,,38.29,59.26,1.0,,,16.5,57.6
2010-02-25,1.27,2.1994,30.25,8.01,,,,,1.55,,,,,38.58,57.48,1.0,,,16.34,57.6
2010-02-26,1.31,2.1645,30.18,7.9,,,,,1.52,,,,,38.19,57.65,1.0,,,16.26,60.48
2010-03-01,1.33,2.1994,32.32,8.0205,,,,,1.53,,,,,34.17,59.87,1.0,,,16.54,63.0
2010-03-02,1.33,2.2343,32.27,8.0,,,,,1.5,,,,,35.13,60.83,0.7,,,16.69,64.44
2010-03-03,1.39,2.4263,33.27,8.07,,,,,1.56,,,,,34.69,59.59,0.7,,,16.94,62.28
2010-03-04,1.35,2.3914,32.1,8.0,,,,,1.57,,,,,34.29,60.37,0.7,,,16.54,61.92
2010-03-05,1.34,2.4089,33.03,8.0,,,,,1.6,,,,,34.32,60.06,0.7,,,16.7,62.64
2010-03-08,1.36,2.4438,33.21,8.1,,,,,1.72,,,,,34.24,59.0,0.7,,,16.28,64.8
2010-03-09,1.41,2.3565,33.81,8.035,,,,,1.61,,,,,34.82,58.8,0.7,,,15.705,63.0
2010-03-10,1.37,2.4263,34.49,7.95,,,,,1.64,,,,,36.3,58.28,0.7,,,15.62,61.56
2010-03-11,1.41,2.6009,36.26,7.96,,,,,1.59,,,,,36.74,58.0,0.7,,,15.54,64.8
2010-03-12,1.55,2.531,35.87,8.2,,,,,1.57,,,,,35.98,59.3,0.8,,,15.1,65.52
2010-03-15,1.69,2.7056,35.47,8.34,,,,,1.63,,,,,35.36,58.86,0.8,,,15.47,67.68
2010-03-16,1.64,2.6532,36.11,8.37,,,,,1.66,,,,,35.09,59.28,0.8,,,15.55,66.96
2010-03-17,1.5699,2.6532,35.86,8.5,,,,,1.64,,,,,35.24,59.78,0.8,,,15.6,66.96
2010-03-18,1.61,2.4961,35.29,8.9,,,,,1.58,,,,,36.6,60.27,0.8,,,15.65,63.72
2010-03-19,1.63,2.2518,34.84,6.3,,,,,1.54,,,,,36.81,61.41,0.8,,,15.4,64.08
2010-03-22,1.57,2.2867,35.58,6.4,,,,,1.59,,,,,37.8525,61.53,0.9,,,15.55,62.64
2010-03-23,1.58,2.2518,35.63,6.34,,,,,1.58,,,,,37.77,60.455,0.9,,,15.74,67.32
2010-03-24,1.5999,2.2518,35.43,6.37,,,,,1.5,,,,,37.07,60.04,0.9,,,15.52,68.04
2010-03-25,1.64,2.3914,35.93,6.3001,,,,,1.48,,,,,36.49,57.33,0.9,,,15.73,65.52
2010-03-26,1.55,2.3216,35.9,6.2001,,,,,1.51,,,,,36.05,55.29,0.9,,,15.76,66.96
2010-03-29,1.58,2.339,35.95,5.94,,,,,1.45,,,,,36.34,56.84,0.9,,,15.77,67.32
2010-03-30,1.54,2.2343,35.03,5.77,,,,,1.52,,,,,36.12,55.53,0.9,,,15.9,64.4364
2010-03-31,1.51,2.2343,34.2,6.04,,,,,1.53,,,,,34.91,55.22,1.0,,,15.62,64.44
2010-04-01,1.51,2.1819,34.35,5.62,,,,,1.5,,,,,35.02,56.99,1.0,,,15.32,65.52
2010-04-05,1.55,2.1296,36.15,5.53,,,,,1.55,,,,,34.72,58.12,1.1,,,15.57,66.96
2010-04-06,1.59,2.2343,36.57,5.7001,,,,,1.58,,,,,34.63,57.43,1.1,,,15.42,66.96
2010-04-07,1.54,2.3041,36.02,5.732,,,,,1.49,,,,,35.05,57.04,1.2,,,15.54,66.96
2010-04-08,1.54,2.2518,35.74,5.85,,,,,1.44,,,,,34.77,57.0,1.3,,,15.59,66.6
2010-04-09,1.53,2.2168,35.33,5.87,,,,,1.41,,,,,34.7,57.47,1.5,,,15.71,65.52
2010-04-12,1.53,2.2343,35.0,5.85,,,,,1.38,,,,,34.93,58.72,1.5,,,15.66,66.6
2010-04-13,1.76,2.2518,35.2,5.9,,,,,1.42,,,,,34.67,60.69,1.5,,,15.55,65.52
2010-04-14,1.77,2.1819,37.9,5.89,,,,,1.42,,,,,35.13,62.99,1.4,,,15.69,66.24
2010-04-15,1.77,2.1296,38.49,5.72,,,,,1.73,,,,,35.99,60.95,1.3,,,15.74,66.6
2010-04-16,1.7,2.1819,37.85,5.56,,,,,1.71,,,,,35.94,60.52,1.3,,,16.0,66.96
2010-04-19,1.67,2.2168,37.19,5.6,,,,,1.59,,,,,36.04,60.52,1.3,,,16.01,68.04
2010-04-20,1.72,2.2343,38.37,5.66,,,,,1.9,,,,,37.48,61.47,1.2,,,16.04,74.16
2010-04-21,1.69,2.2343,38.22,5.55,,,,,2.12,,,,,36.48,59.42,1.2,,,16.34,74.88
2010-04-22,1.76,2.1645,38.84,5.61,,,,,2.11,,,,,36.5,59.31,1.2,,,16.18,75.6
2010-04-23,1.7,2.0772,38.41,5.57,,,,,2.03,,,,,36.3,60.62,1.1,,,16.04,77.04
2010-04-26,1.65,2.0947,38.58,5.5,,,,,2.01,,,,,37.46,60.5,1.1,,,15.97,78.12
2010-04-27,1.62,2.0947,38.29,5.0,,,,,2.0,,,,,36.78,56.52,1.4,,,15.78,75.6
2010-04-28,1.59,2.1296,38.89,4.77,,,,,2.06,,,,,33.77,57.89,1.1,,,15.98,76.32
2010-04-29,1.59,2.1819,39.57,4.9,,,,,2.09,,,,,34.18,59.46,1.1,,,16.31,81.0
2010-04-30,1.66,2.2168,38.75,4.84,,,,,2.1,,,,,34.15,57.58,1.1,,,15.975,84.6
2010-05-03,1.67,2.1645,39.7,4.95,,,,,2.13,,,,,34.77,58.14,1.1,,,16.34,87.84
2010-05-04,1.57,2.1819,38.77,4.85,,,,,2.75,,,,,33.5,56.33,1.1,,,16.15,86.04
2010-05-05,1.58,2.1819,38.29,4.94,,,,,2.54,,,,,33.22,55.83,1.1,,,15.9,84.24
2010-05-06,1.48,2.2168,36.16,5.15,,,,,2.44,,,,,32.29,55.04,1.0,,,15.56,77.76
2010-05-07,1.39,2.2168,34.46,5.27,,,,,2.39,,,,,30.65,54.05,1.0,,,15.21,75.24
2010-05-10,1.57,2.2518,36.02,5.25,,,,,2.61,,,,,31.67,55.13,1.0,,,15.68,80.64
2010-05-11,1.55,2.2168,36.29,5.46,,,,,2.76,,,,,32.54,55.81,0.8,,,15.69,83.88
2010-05-12,1.48,2.3565,37.87,5.55,,,,,2.95,,,,,33.9,56.21,0.8,,,15.95,85.32
2010-05-13,1.45,2.1645,37.27,5.83,,,,,3.0,,,,,33.18,51.73,0.8,,,15.81,83.16
2010-05-14,1.45,2.1121,37.09,6.0,,,,,2.95,,,,,32.42,50.09,0.8,,,15.45,82.8
2010-05-17,1.48,2.1819,36.64,5.98,,,,,2.94,,,,,33.78,50.0,0.8,,,15.66,78.48
2010-05-18,1.42,2.339,36.11,6.08,,,,,2.86,,,,,31.96,49.27,0.9,,,15.42,72.72
2010-05-19,1.38,2.1819,36.1,6.0501,,,,,2.86,,,,,31.73,48.89,0.8,,,15.46,70.2
2010-05-20,1.3,2.2168,34.18,6.08,,,,,2.75,,,,,30.81,47.46,0.8,,,14.85,68.4
2010-05-21,1.31,2.1994,34.59,6.045,,,,,2.61,,,,,30.34,48.16,0.8,,,14.68,69.48
2010-05-24,1.37,2.1819,33.45,6.08,,,,,2.6,,,,,31.13,47.77,0.8,,,14.51,65.88
2010-05-25,1.3,2.1645,33.41,6.17,,,,,2.76,,,,,31.32,46.82,1.0,,,14.6,67.68
2010-05-26,1.27,2.1819,33.05,6.23,,,,,2.65,,,,,31.31,47.87,1.0,,,14.75,68.4
2010-05-27,1.29,2.1645,34.19,6.26,,,,,2.89,,,,,32.36,49.54,0.8,,,14.99,68.04
2010-05-28,1.34,2.0423,34.38,6.18,,,,,2.89,,,,,31.84,49.72,0.8,,,14.77,70.92
2010-06-01,1.33,2.0597,35.12,6.05,,,,,2.95,,,,,31.12,48.42,0.8,,,14.34,69.12
2010-06-02,1.35,2.0597,36.7,6.1,,,,,3.14,,,,,33.39,49.92,0.8,,,14.45,69.84
2010-06-03,1.33,2.0947,37.74,6.0989,,,,,3.19,,,,,33.91,50.62,0.8,,,14.86,72.36
2010-06-04,1.29,2.0772,35.02,6.05,,,,,2.8725,,,,,33.15,47.62,0.8,,,14.3,69.84
2010-06-07,1.28,2.0074,33.39,6.0,,,,,2.6,,,,,32.37,46.83,0.9,,,14.04,68.4
2010-06-08,1.21,1.8328,31.75,6.01,,,,,2.83,,,,,32.49,45.79,0.9,,,14.09,67.68
2010-06-09,1.18,1.8154,31.61,5.74,,,,,2.91,,,,,32.22,45.02,0.9,,,13.94,65.88
2010-06-10,1.27,1.8503,32.35,5.76,,,,,3.0,,,,,33.23,45.86,0.8,,,14.115,68.04
2010-06-11,1.3,1.7106,33.56,5.84,,,,,3.0,,,,,34.33,46.33,0.8,,,14.41,70.2
2010-06-14,1.27,2.0074,32.98,5.78,,,,,3.09,,,,,34.03,46.9,0.8,,,14.81,71.64
2010-06-15,1.3,2.0597,33.37,5.67,,,,,3.07,,,,,34.93,46.98,0.8,,,15.0375,73.08
2010-06-16,1.33,1.9725,32.86,5.53,,,,,2.98,,,,,34.82,46.71,0.9,,,14.97,73.8
2010-06-17,1.31,1.8328,32.43,5.64,,,,,3.03,,,,,35.84,46.86,0.9,,,14.92,73.8
2010-06-18,1.27,1.9201,33.4,5.9199,,,,,3.0,,,,,35.35,46.47,0.9,,,14.91,75.24
2010-06-21,1.23,1.9201,32.56,5.8301,,,,,3.14,,,,,34.78,46.09,0.9,,,14.81,68.04
2010-06-22,1.22,1.8852,32.43,5.83,,,,,3.08,,,,,34.58,45.57,0.9,,,14.68,66.96
2010-06-23,1.23,1.9725,32.52,5.61,,,,,3.07,,,,,34.7,44.43,0.9,,,14.57,68.4
2010-06-24,1.22,1.9725,32.04,5.85,,,,,3.13,,,,,35.47,42.31,1.0,,,14.6,68.04
2010-06-25,1.22,1.955,32.74,5.92,,,,,3.21,,,,,35.6,44.86,1.0,,,14.93,68.4
2010-06-28,1.21,2.0772,32.19,6.09,,,,,3.2,,,,,35.66,45.12,1.0,,,15.03,67.68
2010-06-29,1.13,1.9899,30.95,6.0,,,,,2.87,,,,,35.4,44.64,1.0,,,14.5,64.8
2010-06-30,1.09,2.0074,31.11,5.9775,,,,,2.97,,,,,34.35,43.98,1.0,,,14.75,63.36
2010-07-01,1.02,1.9376,29.81,5.75,,,,,3.07,,,,,34.11,39.34,1.0,,,14.91,58.68
2010-07-02,1.14,2.0423,29.91,5.74,,,,,3.08,,,,,34.01,37.8,1.0,,,15.0,57.96
2010-07-06,1.05,1.9026,29.67,5.561,,,,,3.12,,,,,33.47,35.78,1.0,,,14.67,57.24
2010-07-07,1.06,1.8328,30.69,5.3,,,,,3.13,,,,,35.34,35.295,1.0,,,15.0,57.6
2010-07-08,1.04,1.8154,31.72,5.2,,,,,3.1,,,,,35.96,35.31,1.0,,,15.06,61.92
2010-07-09,1.05,1.8328,33.46,5.13,,,,,3.12,,,,,36.05,35.14,0.9,,,15.36,59.04
2010-07-12,1.06,1.8677,33.87,5.17,,,,,3.08,,,,,36.7,35.02,0.8,,,15.04,59.76
2010-07-13,1.09,1.8677,34.64,5.27,,,,,3.15,,,,,37.3,26.57,0.8,,,15.58,61.92
2010-07-14,1.07,1.8677,33.97,5.2,,,,,3.15,,,,,37.29,25.76,0.9,,,15.32,59.76
2010-07-15,1.09,1.8677,34.23,5.32,,,,,3.47,,,,,36.79,26.76,0.8,,,15.44,61.2
2010-07-16,1.05,1.8677,33.28,5.32,,,,,3.24,,,,,36.0,26.02,0.8,,,15.3,58.68
2010-07-19,1.04,1.8677,31.75,5.4,,,,,3.37,,,,,36.0,25.06,0.8,,,15.13,57.96
2010-07-20,1.05,1.8677,31.14,5.14,,,,,3.23,,,,,36.28,25.9,0.8,,,15.39,59.04
2010-07-21,1.08,1.8677,30.56,4.94,,,,,3.1,,,,,36.04,25.47,0.9,,,14.89,56.16
2010-07-22,1.06,1.8852,30.87,4.87,,,,,3.27,,,,,37.02,25.05,0.9,,,15.39,56.88
2010-07-23,1.06,1.8852,31.41,4.95,,,,,3.55,,,,,37.75,23.46,0.9,,,15.59,58.32
2010-07-26,1.1,1.8852,33.73,4.6099,,,,,3.66,,,,,39.77,23.5,0.9,,,15.98,60.12
2010-07-27,1.1,1.9026,33.94,5.2,,,,,3.57,,,,,38.02,25.69,0.9,,,16.13,61.2
2010-07-28,1.08,1.9725,32.7,5.28,,,,,3.52,,,,,36.19,25.67,0.9,,,15.23,59.4
2010-07-29,1.3,1.9725,32.35,5.33,,,,,3.62,,,,,31.65,25.52,1.0,,,15.44,61.92
2010-07-30,1.22,1.9899,32.34,5.28,,,,,3.64,,,,,31.48,26.27,0.9,,,15.41,57.96
2010-08-02,1.21,1.9725,33.16,5.45,,,,,3.74,,,,,32.12,26.75,0.8,,,15.81,58.68
2010-08-03,1.18,1.9026,35.29,5.365,,,,,3.6,,,,,31.43,26.82,0.8,,,15.75,57.96
2010-08-04,1.19,1.9201,36.77,5.2999,,,,,3.55,,,,,31.9,26.97,0.7,,,15.94,60.48
2010-08-05,1.15,2.1645,35.02,5.34,,,,,3.43,,,,,31.38,26.7,0.7,,,15.75,57.6
2010-08-06,1.2,2.0772,35.33,5.27,,,,,3.32,,,,,31.14,26.79,0.7,,,16.0,57.24
2010-08-09,1.16,2.0248,35.01,4.98,,,,,3.42,,,,,30.93,27.12,0.7,,,16.47,56.16
2010-08-10,1.11,2.1296,34.54,4.995,,,,,3.31,,,,,30.52,24.68,0.9,,,16.14,55.44
2010-08-11,1.1,2.2343,33.3,4.76,,,,,3.06,,,,,29.11,24.18,0.9,,,15.83,52.56
2010-08-12,1.05,2.1645,32.97,4.71,,,,,3.05,,,,,28.88,24.48,0.9,,,15.92,52.92
2010-08-13,1.07,2.2692,32.3,4.64,,,,,2.99,,,,,28.45,23.87,0.8,,,15.81,52.56
2010-08-16,1.02,2.3041,32.59,5.03,,,,,3.03,,,,,28.77,23.94,0.9,,,16.04,52.2
2010-08-17,1.01,2.2692,32.99,5.01,,,,,3.25,,,,,29.88,23.99,1.0,,,16.04,52.56
2010-08-18,1.04,2.339,32.62,5.07,,,,,3.33,,,,,29.32,23.79,0.9,,,16.29,52.92
